, ,Above threshold?,Chi^2,Correlation Coefficient,Good?,ROI,Shape-Binding,a,date,free or bound?,iFirst,iSecond,pthresh,realthreshold,stoichiometry,streak or spot?,wx,wy,x0,xpos,y0,ypos,z
30,31.0,yes,45.589,0.36,0,35,streak-free,309.249,20190127,free,108.429,108.429,133.642,145.203,51.542,streak,96.51899999999999,95.04799999999999,-0.188,67.812,-0.359,63.641000000000005,122.975
31,32.0,yes,53.537,0.46299999999999997,0,37,streak-free,401.341,20190127,free,104.40799999999999,104.40799999999999,133.52700000000002,145.083,66.89,streak,95.50299999999999,22.768,-0.484,45.516000000000005,0.0,89.0,128.416
32,33.0,yes,49.995,0.405,0,38,streak-free,231.97,20190127,free,130.735,130.735,133.739,145.304,38.662,streak,23.485,22.768,-0.016,9.984,0.0,82.0,139.958
33,34.0,yes,58.059,0.46,0,39,streak-free,274.483,20190127,free,118.59200000000001,118.59200000000001,133.671,145.232,45.747,streak,27.769000000000002,93.682,-0.062,53.938,-0.125,23.875,130.004
34,35.0,yes,41.788000000000004,0.34,0,41,streak-free,238.743,20190127,free,113.265,113.265,133.52100000000002,145.077,39.79,streak,22.768,22.768,0.0,62.0,0.0,59.0,126.801
35,36.0,yes,57.083,0.35700000000000004,0,42,streak-free,234.27700000000002,20190127,free,96.551,96.551,133.48,145.034,39.046,streak,26.434,22.768,0.0,55.0,0.0,54.0,130.715
36,37.0,yes,53.394,0.451,0,43,streak-free,431.82099999999997,20190127,free,123.429,123.429,133.85399999999998,145.423,71.97,streak,52.683,93.512,-0.25,68.75,0.375,41.375,147.226
37,38.0,yes,50.065,0.406,0,44,streak-free,222.049,20190127,free,119.796,119.796,133.958,145.532,37.008,streak,22.768,22.768,0.0,12.0,0.0,73.0,136.937
38,39.0,yes,53.066,0.395,0,45,spot-free,234.322,20190127,free,115.367,115.367,133.876,145.447,39.054,spot,141.119,171.387,0.297,83.29700000000001,0.016,50.016000000000005,129.315
39,40.0,yes,48.417,0.35700000000000004,0,46,streak-free,231.632,20190127,free,114.898,114.898,133.886,145.457,38.605,streak,55.71,35.548,1.047,57.047,-0.047,12.953,133.09799999999998
40,41.0,yes,43.244,0.373,0,47,Undefined-free,224.785,20190127,free,123.67299999999999,123.67299999999999,133.82399999999998,145.392,37.464,Undefined,100.366,285.296,-0.359,76.641,-0.32799999999999996,59.672,129.931
41,42.0,yes,55.011,0.389,0,49,streak-free,300.145,20190127,free,117.816,117.816,133.872,145.442,50.023999999999994,streak,96.948,22.768,-0.406,42.593999999999994,0.0,38.0,134.809
42,43.0,no,46.558,0.431,0,52,Undefined-free,143.276,20190127,free,122.02,122.02,133.409,144.96,23.879,Undefined,425.407,202.234,-0.6409999999999999,62.358999999999995,-0.469,19.531,111.382
43,44.0,yes,57.015,0.42700000000000005,0,54,Undefined-free,161.882,20190127,free,107.0,107.0,133.113,144.651,26.98,Undefined,91.073,415.333,-0.43799999999999994,40.562,-0.344,57.656000000000006,118.301
44,45.0,yes,56.602,0.433,0,55,Undefined-free,166.465,20190127,free,110.735,110.735,133.003,144.536,27.744,Undefined,22.768,384.425,0.0,54.0,-0.609,62.391000000000005,126.635
45,46.0,yes,47.427,0.34600000000000003,0,58,streak-free,215.37099999999998,20190127,free,116.163,116.163,132.99,144.523,35.895,streak,25.057,30.397,0.0,89.0,0.031,29.031,131.166
46,47.0,yes,44.44,0.365,0,61,streak-free,219.07,20190127,free,105.469,105.469,132.69899999999998,144.219,36.512,streak,22.768,22.768,0.0,90.0,0.0,40.0,117.22200000000001
47,48.0,yes,46.699,0.355,0,64,streak-free,192.993,20190127,free,119.163,119.163,132.805,144.329,32.165,streak,22.768,22.768,0.0,81.0,0.0,35.0,136.89
48,49.0,yes,54.263999999999996,0.40700000000000003,0,72,spot-free,174.56900000000002,20190127,free,109.91799999999999,109.91799999999999,132.531,144.043,29.095,spot,150.0,257.26099999999997,-0.031,60.968999999999994,0.266,68.266,117.351
49,50.0,yes,50.836000000000006,0.366,0,75,streak-free,253.459,20190127,free,118.87799999999999,118.87799999999999,132.715,144.235,42.243,streak,88.512,37.413000000000004,0.469,18.469,0.0,12.0,141.105
50,51.0,yes,43.494,0.35200000000000004,0,79,streak-free,259.145,20190127,free,116.061,116.061,132.607,144.123,43.191,streak,84.41799999999999,52.277,-0.344,24.656,0.031,52.031000000000006,125.685
0,1.0,yes,64.751,0.46399999999999997,0,1,streak-free,478.219,20190127,free,114.796,114.796,149.165,161.378,79.703,streak,79.558,22.768,-0.266,71.734,0.0,64.0,147.965
1,2.0,yes,51.176,0.461,0,2,streak-free,382.23800000000006,20190127,free,114.77600000000001,114.77600000000001,139.91299999999998,151.741,63.706,streak,22.768,26.27,0.0,26.0,0.016,50.016000000000005,129.461
2,3.0,yes,56.974,0.428,0,3,streak-free,476.88,20190127,free,110.204,110.204,136.892,148.592,79.48,streak,22.768,76.12899999999999,0.0,15.0,-0.266,75.734,129.651
3,4.0,yes,59.817,0.47200000000000003,0,4,streak-free,360.846,20190127,free,119.08200000000001,119.08200000000001,138.041,149.79,60.141000000000005,streak,23.485,29.933000000000003,-0.016,25.984,0.016,63.016000000000005,140.28799999999998
4,5.0,yes,54.023,0.409,0,5,streak-free,361.71,20190127,free,105.898,105.898,137.5,149.226,60.285,streak,26.636,28.572,0.0,80.0,0.016,78.016,134.136
5,6.0,yes,65.262,0.511,0,6,streak-bound,328.48,20190127,bound,123.59200000000001,123.59200000000001,139.564,151.378,54.747,streak,22.768,22.768,0.0,34.0,0.0,76.0,148.683
6,7.0,yes,57.71,0.387,0,7,streak-free,351.356,20190127,free,80.571,80.571,136.35,148.02700000000002,58.559,streak,22.947,22.768,-0.016,21.984,0.0,39.0,115.865
7,8.0,yes,63.56100000000001,0.45899999999999996,0,8,streak-free,326.817,20190127,free,114.67299999999999,114.67299999999999,137.747,149.484,54.468999999999994,streak,29.443,23.305999999999997,-0.031,84.969,-0.016,65.984,146.33
8,9.0,yes,52.651,0.419,0,9,streak-free,380.57599999999996,20190127,free,116.59200000000001,116.59200000000001,137.292,149.009,63.428999999999995,streak,22.768,77.182,0.0,54.0,0.23399999999999999,40.234,132.447
9,10.0,yes,54.983000000000004,0.39299999999999996,0,10,Undefined-free,194.485,20190127,free,106.87799999999999,106.87799999999999,135.872,147.528,32.414,Undefined,86.943,393.39099999999996,0.109,58.108999999999995,-0.578,47.422,121.891
10,11.0,yes,46.394,0.345,0,11,streak-free,436.287,20190127,free,98.816,98.816,134.425,146.019,72.714,streak,23.485,71.521,-0.016,77.984,0.25,21.25,118.75399999999999
11,12.0,yes,65.517,0.536,0,12,streak-bound,653.216,20190127,bound,116.0,116.0,135.0,146.619,108.869,streak,81.215,34.624,0.5,74.5,0.0,48.0,140.127
12,13.0,yes,60.662,0.456,0,13,streak-free,378.336,20190127,free,131.388,131.388,135.566,147.209,63.056000000000004,streak,22.768,76.031,0.0,43.0,-0.25,7.75,141.16299999999998
13,14.0,yes,56.647,0.41700000000000004,0,14,streak-free,307.843,20190127,free,119.837,119.837,135.797,147.45,51.306999999999995,streak,22.768,22.768,0.0,43.0,0.0,30.0,137.592
14,15.0,yes,66.207,0.495,0,15,streak-free,479.05199999999996,20190127,free,115.77600000000001,115.77600000000001,137.21200000000002,148.92600000000002,79.842,streak,23.503,93.964,0.0,70.0,0.484,81.484,155.829
15,16.0,yes,52.03,0.419,0,16,streak-free,294.598,20190127,free,125.40799999999999,125.40799999999999,137.642,149.374,49.1,streak,22.768,22.768,0.0,30.0,0.0,12.0,142.888
16,17.0,yes,63.107,0.48,0,19,streak-free,278.409,20190127,free,119.816,119.816,137.184,148.89700000000002,46.402,streak,28.193,22.768,-0.016,66.984,0.0,89.0,155.29399999999998
17,18.0,yes,61.425,0.46,0,21,spot-free,301.349,20190127,free,107.551,107.551,135.151,146.776,50.225,spot,131.864,200.0,-0.21899999999999997,12.780999999999999,-0.109,12.890999999999998,118.759
18,19.0,yes,60.126000000000005,0.418,0,22,streak-free,294.954,20190127,free,109.65299999999999,109.65299999999999,135.061,146.68200000000002,49.159,streak,24.622,22.768,0.0,16.0,-0.016,84.984,131.961
19,20.0,yes,58.053999999999995,0.42200000000000004,0,23,streak-free,285.462,20190127,free,114.694,114.694,135.267,146.898,47.577,streak,22.768,26.263,0.0,55.0,0.0,30.0,138.615
20,21.0,yes,50.711000000000006,0.43700000000000006,0,24,streak-free,224.03400000000002,20190127,free,109.714,109.714,135.016,146.636,37.339,streak,321.685,25.764,0.484,14.484000000000002,0.0,60.0,128.03799999999998
21,22.0,yes,56.733999999999995,0.386,0,25,streak-free,287.97,20190127,free,101.67299999999999,101.67299999999999,135.132,146.757,47.995,streak,29.738000000000003,22.768,-0.016,30.984,0.0,41.0,136.713
22,23.0,yes,60.478,0.469,0,27,streak-free,317.95099999999996,20190127,free,120.898,120.898,134.877,146.491,52.992,streak,22.768,101.738,0.0,58.0,0.266,68.266,141.714
23,24.0,yes,57.681000000000004,0.449,0,28,Undefined-free,167.517,20190127,free,143.939,143.939,135.31799999999998,146.951,27.919,Undefined,318.937,151.81,0.203,62.203,-0.23399999999999999,83.766,146.018
24,25.0,yes,54.18600000000001,0.34700000000000003,0,29,streak-free,372.125,20190127,free,103.959,103.959,135.363,146.998,62.021,streak,22.768,67.583,0.0,42.0,0.25,61.25,135.42600000000002
25,26.0,yes,61.34,0.425,0,30,streak-free,261.736,20190127,free,111.041,111.041,135.657,147.304,43.623000000000005,streak,22.768,22.768,0.0,75.0,0.0,40.0,142.983
26,27.0,yes,55.983000000000004,0.41100000000000003,0,31,streak-free,267.306,20190127,free,115.49,115.49,135.765,147.417,44.551,streak,121.617,112.758,-0.203,62.797,0.312,61.312,137.806
27,28.0,yes,51.565,0.40700000000000003,0,32,streak-free,384.546,20190127,free,109.67299999999999,109.67299999999999,135.46,147.09799999999998,64.09100000000001,streak,22.768,87.31700000000001,0.0,90.0,-0.391,10.609000000000002,124.788
28,29.0,yes,50.81100000000001,0.38299999999999995,0,33,streak-free,276.33799999999997,20190127,free,105.571,105.571,135.108,146.731,46.056000000000004,streak,23.485,29.039,-0.016,8.984,-0.016,47.983999999999995,122.64
29,30.0,yes,52.103,0.423,0,35,Undefined-free,169.11599999999999,20190127,free,117.633,117.633,135.143,146.768,28.186,Undefined,88.197,444.63199999999995,0.016,56.016000000000005,0.359,13.359000000000002,135.122
30,31.0,yes,52.562,0.396,0,37,streak-free,358.019,20190127,free,115.08200000000001,115.08200000000001,135.012,146.632,59.67,streak,98.389,83.15899999999999,-0.016,85.984,-0.359,79.641,129.355
31,32.0,no,70.869,0.47,0,38,streak-free,97.921,20190127,free,123.469,123.469,135.308,146.94,16.32,streak,344.871,141.99,-1.234,86.766,0.9059999999999999,33.906,144.472
32,33.0,no,60.607,0.456,0,41,spot-free,145.779,20190127,free,100.184,100.184,134.268,145.856,24.296999999999997,spot,390.385,280.177,0.078,14.078,-0.031,36.969,95.62299999999999
33,34.0,yes,64.958,0.35200000000000004,0,42,streak-free,230.59099999999998,20190127,free,99.102,99.102,134.463,146.058,38.431999999999995,streak,29.539,23.485,0.016,49.016000000000005,-0.016,90.984,140.458
34,35.0,yes,53.69,0.381,0,44,Undefined-free,176.928,20190127,free,110.286,110.286,134.424,146.018,29.488000000000003,Undefined,29.254,262.982,-0.016,68.984,0.016,55.016000000000005,131.767
35,36.0,yes,60.422,0.36200000000000004,0,45,streak-free,235.046,20190127,free,92.85700000000001,92.85700000000001,134.252,145.839,39.174,streak,22.768,28.64,0.0,46.0,-0.016,50.983999999999995,126.354
36,37.0,yes,44.435,0.294,0,50,streak-free,238.97400000000002,20190127,free,99.449,99.449,133.845,145.414,39.829,streak,28.146,26.522,0.016,75.016,0.0,70.0,116.351
37,38.0,yes,54.527,0.4,0,51,streak-free,209.545,20190127,free,122.22399999999999,122.22399999999999,134.10399999999998,145.684,34.924,streak,22.768,22.768,0.0,17.0,0.0,91.0,143.504
38,39.0,yes,56.332,0.31,0,54,streak-free,301.04400000000004,20190127,free,90.531,90.531,133.643,145.204,50.174,streak,22.768,82.74799999999999,0.0,50.0,0.312,58.312,113.109
39,40.0,yes,46.792,0.376,0,58,spot-free,181.207,20190127,free,114.694,114.694,133.166,144.705,30.201,spot,287.77299999999997,196.683,-0.031,84.969,-0.156,88.844,111.425
40,41.0,yes,50.911,0.33399999999999996,0,60,streak-free,209.74200000000002,20190127,free,100.77600000000001,100.77600000000001,133.054,144.589,34.957,streak,22.768,22.768,0.0,13.0,0.0,27.0,126.961
41,42.0,yes,51.928999999999995,0.344,0,63,Undefined-free,208.986,20190127,free,96.0,96.0,132.71,144.23,34.830999999999996,Undefined,76.97800000000001,235.28,0.297,84.29700000000001,0.156,24.156,115.999
42,43.0,yes,45.631,0.313,0,67,streak-free,240.231,20190127,free,117.32700000000001,117.32700000000001,132.79399999999998,144.31799999999998,40.038000000000004,streak,76.475,22.768,-0.266,17.734,0.0,53.0,135.484
43,44.0,yes,39.411,0.302,0,72,streak-free,316.941,20190127,free,112.184,112.184,132.545,144.058,52.824,streak,99.463,90.133,0.484,82.484,-0.266,9.734,121.899
44,45.0,yes,47.773999999999994,0.359,0,76,streak-free,178.451,20190127,free,104.367,104.367,132.35299999999998,143.858,29.741999999999997,streak,178.442,27.7,-0.25,36.75,0.0,90.0,121.741
45,46.0,yes,39.448,0.321,0,82,streak-free,301.949,20190127,free,98.91799999999999,98.91799999999999,132.16299999999998,143.659,50.325,streak,83.796,22.768,-0.406,52.593999999999994,0.0,76.0,121.44200000000001
46,47.0,yes,55.166000000000004,0.368,0,88,streak-free,192.24900000000002,20190127,free,103.265,103.265,132.067,143.559,32.042,streak,22.768,113.84100000000001,0.0,81.0,0.297,49.297,125.958
47,48.0,yes,48.836999999999996,0.389,0,106,streak-free,299.824,20190127,free,112.40799999999999,112.40799999999999,132.187,143.684,49.971000000000004,streak,92.09200000000001,80.03699999999999,-0.375,28.625,0.5,29.5,137.24
48,49.0,yes,45.098,0.375,0,108,streak-free,146.42700000000002,20190127,free,118.449,118.449,131.821,143.303,24.405,streak,460.975,142.259,0.203,57.203,-0.21899999999999997,62.781000000000006,111.24700000000001
0,1.0,yes,49.702,0.46,0,1,streak-free,517.5880000000001,20190127,free,120.85700000000001,120.85700000000001,146.58700000000002,158.695,86.265,streak,22.768,22.768,0.0,44.0,0.0,54.0,145.387
1,2.0,yes,46.992,0.45299999999999996,0,2,streak-free,616.655,20190127,free,132.306,132.306,144.321,156.334,102.77600000000001,streak,80.461,85.779,0.188,12.187999999999999,-0.266,54.733999999999995,140.85399999999998
2,3.0,yes,63.413999999999994,0.46,0,3,streak-free,435.255,20190127,free,124.306,124.306,141.969,153.884,72.543,streak,22.768,25.254,0.0,85.0,0.016,31.016,136.064
3,4.0,yes,57.315,0.46399999999999997,0,4,streak-free,491.31199999999995,20190127,free,139.143,139.143,143.829,155.822,81.885,streak,125.977,106.785,-0.016,17.984,0.25,32.25,148.21200000000002
4,5.0,yes,60.145,0.455,0,5,streak-free,536.203,20190127,free,118.796,118.796,143.985,155.984,89.367,streak,77.00399999999999,23.851999999999997,0.297,71.297,0.0,32.0,143.405
5,6.0,yes,62.405,0.47100000000000003,0,6,streak-free,397.73400000000004,20190127,free,118.551,118.551,145.05700000000002,157.101,66.289,streak,22.768,22.768,0.0,60.0,0.0,13.0,149.219
6,7.0,yes,74.781,0.45299999999999996,0,7,streak-free,370.955,20190127,free,118.102,118.102,146.286,158.38,61.826,streak,22.768,100.76899999999999,0.0,31.0,-0.078,73.922,152.457
7,8.0,yes,79.556,0.452,0,8,streak-free,344.651,20190127,free,131.755,131.755,149.149,161.361,57.442,streak,22.768,22.768,0.0,35.0,0.0,82.0,167.99
8,9.0,yes,59.581,0.44799999999999995,0,9,streak-free,579.36,20190127,free,129.878,129.878,148.502,160.688,96.56,streak,82.62200000000001,22.768,0.406,9.406,0.0,28.0,142.125
9,10.0,yes,64.733,0.456,0,10,streak-free,432.225,20190127,free,135.816,135.816,149.463,161.689,72.038,streak,79.82300000000001,22.768,-0.281,21.719,0.0,65.0,156.91899999999998
10,11.0,yes,64.117,0.445,0,12,streak-free,456.296,20190127,free,148.653,148.653,149.546,161.775,76.04899999999999,streak,22.768,79.889,0.0,41.0,-0.32799999999999996,65.672,161.631
11,12.0,yes,66.454,0.43,0,13,streak-free,328.274,20190127,free,118.939,118.939,150.085,162.336,54.711999999999996,streak,22.768,30.675,0.0,77.0,0.016,38.016,155.358
12,13.0,yes,61.23,0.39799999999999996,0,14,streak-free,379.8,20190127,free,116.0,116.0,149.33100000000002,161.55100000000002,63.3,streak,22.768,70.597,0.0,59.0,-0.21899999999999997,42.781000000000006,138.325
13,14.0,yes,67.51899999999999,0.5,0,15,Undefined-bound,374.42199999999997,20190127,bound,120.367,120.367,149.102,161.312,62.403999999999996,Undefined,23.875999999999998,151.062,0.0,77.0,0.32799999999999996,80.328,144.692
14,15.0,yes,66.038,0.45899999999999996,0,16,streak-free,388.07300000000004,20190127,free,138.694,138.694,150.22899999999998,162.485,64.679,streak,22.768,82.09700000000001,0.0,40.0,-0.312,38.688,165.935
15,16.0,yes,55.953,0.40299999999999997,0,18,streak-free,327.373,20190127,free,110.34700000000001,110.34700000000001,149.389,161.612,54.562,streak,22.768,22.768,0.0,12.0,0.0,70.0,134.757
16,17.0,yes,60.232,0.387,0,19,streak-free,326.404,20190127,free,117.306,117.306,148.795,160.994,54.401,streak,22.768,23.305999999999997,0.0,87.0,-0.016,52.983999999999995,137.5
17,18.0,yes,45.845,0.38,0,20,streak-free,471.009,20190127,free,102.816,102.816,148.115,160.285,78.502,streak,84.29700000000001,125.961,0.391,31.391,0.047,33.047,134.664
18,19.0,yes,56.44,0.405,0,21,streak-free,409.939,20190127,free,116.12200000000001,116.12200000000001,147.708,159.861,68.32300000000001,streak,79.301,22.768,-0.312,85.68799999999999,0.0,59.0,138.773
19,20.0,yes,63.207,0.41600000000000004,0,22,streak-free,289.607,20190127,free,118.34700000000001,118.34700000000001,148.313,160.49200000000002,48.268,streak,22.768,22.768,0.0,31.0,0.0,49.0,159.227
20,21.0,yes,51.042,0.449,0,23,streak-free,320.374,20190127,free,132.531,132.531,148.24,160.416,53.396,streak,172.266,23.485,0.062,73.062,-0.016,70.984,145.509
21,22.0,yes,52.56100000000001,0.43799999999999994,0,24,Undefined-free,281.248,20190127,free,124.449,124.449,147.662,159.814,46.875,Undefined,22.768,268.58799999999997,0.0,42.0,0.359,15.359000000000002,133.739
22,23.0,yes,74.79,0.456,0,25,streak-free,228.003,20190127,free,128.408,128.408,147.656,159.80700000000002,38.0,streak,318.672,22.768,0.5,22.5,0.0,14.0,146.30700000000002
23,24.0,yes,61.287,0.39399999999999996,0,26,streak-free,396.70099999999996,20190127,free,133.673,133.673,148.136,160.30700000000002,66.117,streak,89.40100000000001,81.86,-0.469,69.531,-0.9840000000000001,63.016000000000005,158.45600000000002
24,25.0,yes,52.898999999999994,0.385,0,27,streak-free,274.02099999999996,20190127,free,141.51,141.51,147.964,160.128,45.67,streak,22.768,22.768,0.0,82.0,0.0,8.0,142.477
25,26.0,yes,63.246,0.42100000000000004,0,29,streak-free,321.17900000000003,20190127,free,120.0,120.0,147.817,159.975,53.53,streak,138.394,88.272,-0.156,61.843999999999994,0.531,74.531,145.768
26,27.0,yes,70.428,0.41700000000000004,0,30,streak-free,269.88,20190127,free,118.959,118.959,147.813,159.971,44.98,streak,23.485,26.434,-0.016,73.984,0.0,88.0,146.511
27,28.0,yes,58.836999999999996,0.433,0,32,streak-free,253.25900000000001,20190127,free,137.44899999999998,137.44899999999998,148.101,160.27100000000002,42.21,streak,22.768,22.768,-0.016,23.984,0.0,35.0,155.254
28,29.0,yes,47.474,0.359,0,34,streak-free,267.27099999999996,20190127,free,114.38799999999999,114.38799999999999,147.80100000000002,159.958,44.545,streak,22.768,22.768,0.0,55.0,0.0,27.0,137.585
29,30.0,yes,56.26,0.41600000000000004,0,37,streak-free,301.202,20190127,free,136.408,136.408,146.184,158.274,50.2,streak,22.768,92.51799999999999,0.0,12.0,-0.312,12.687999999999999,154.159
30,31.0,no,57.086999999999996,0.40299999999999997,0,39,streak-free,153.047,20190127,free,111.755,111.755,145.763,157.836,25.508000000000003,streak,375.735,110.588,0.23399999999999999,19.234,0.047,45.047,130.257
31,32.0,yes,70.024,0.462,0,42,streak-free,347.965,20190127,free,148.265,148.265,144.657,156.684,57.994,streak,91.79,22.768,-0.42200000000000004,64.578,0.0,53.0,160.805
32,33.0,yes,48.955,0.363,0,44,Undefined-free,400.20599999999996,20190127,free,122.571,122.571,144.225,156.235,66.70100000000001,Undefined,84.588,151.135,-0.45299999999999996,72.547,-0.375,16.625,126.62799999999999
33,34.0,yes,57.227,0.363,0,45,streak-free,257.836,20190127,free,113.449,113.449,144.184,156.192,42.973,streak,23.485,22.768,-0.016,78.984,0.0,16.0,141.392
34,35.0,yes,55.985,0.368,0,48,streak-free,260.318,20190127,free,119.22399999999999,119.22399999999999,144.016,156.017,43.386,streak,27.469,22.947,0.0,86.0,-0.016,17.984,136.079
35,36.0,yes,60.218,0.395,0,49,streak-free,232.084,20190127,free,123.91799999999999,123.91799999999999,144.181,156.189,38.681,streak,33.923,121.766,0.0,13.0,0.703,39.703,149.746
36,37.0,yes,58.461000000000006,0.337,0,50,Undefined-free,222.85299999999998,20190127,free,107.98,107.98,143.929,155.92600000000002,37.141999999999996,Undefined,22.768,187.36700000000002,0.0,90.0,-0.23399999999999999,70.766,132.161
37,38.0,yes,50.406000000000006,0.324,0,56,streak-free,354.671,20190127,free,106.08200000000001,106.08200000000001,143.49,155.469,59.111999999999995,streak,31.195,90.91,0.0,73.0,-0.391,9.609,128.694
38,39.0,yes,70.38600000000001,0.439,0,59,streak-free,298.362,20190127,free,133.51,133.51,143.686,155.673,49.727,streak,22.768,105.735,0.0,27.0,-0.484,55.516000000000005,151.309
39,40.0,yes,51.785,0.39299999999999996,0,61,Undefined-free,217.02900000000002,20190127,free,129.653,129.653,143.487,155.465,36.171,Undefined,98.301,397.395,-0.281,11.719000000000001,-0.828,48.172,133.10299999999998
40,41.0,yes,65.686,0.353,0,67,streak-free,308.634,20190127,free,106.34700000000001,106.34700000000001,143.011,154.97,51.43899999999999,streak,87.141,22.768,0.344,87.344,0.0,80.0,139.024
41,42.0,yes,61.501999999999995,0.387,0,69,streak-free,224.24900000000002,20190127,free,116.61200000000001,116.61200000000001,143.029,154.989,37.375,streak,22.768,22.768,0.0,55.0,0.0,61.0,142.73
42,43.0,yes,52.141999999999996,0.369,0,70,streak-free,272.514,20190127,free,116.38799999999999,116.38799999999999,142.82,154.77,45.419,streak,150.379,26.623,0.23399999999999999,83.234,0.0,47.0,131.128
43,44.0,yes,45.492,0.38,0,78,streak-free,438.05300000000005,20190127,free,131.816,131.816,142.786,154.735,73.009,streak,83.913,81.86,-0.141,69.859,-0.484,24.516,141.734
44,45.0,yes,52.93899999999999,0.355,0,92,streak-free,206.71599999999998,20190127,free,112.367,112.367,142.614,154.556,34.453,streak,22.768,22.768,-0.016,54.983999999999995,0.0,78.0,132.31
45,46.0,no,45.193999999999996,0.316,0,95,streak-free,142.154,20190127,free,120.34700000000001,120.34700000000001,142.328,154.25799999999998,23.691999999999997,streak,467.291,107.441,-0.516,49.483999999999995,0.281,30.281,125.66
46,47.0,yes,50.681999999999995,0.33,0,102,spot-free,174.959,20190127,free,119.91799999999999,119.91799999999999,142.364,154.296,29.16,spot,141.016,174.19,-1.203,69.797,0.9840000000000001,49.983999999999995,143.171
47,48.0,yes,45.095,0.344,0,105,streak-free,203.75400000000002,20190127,free,119.755,119.755,142.439,154.374,33.959,streak,120.307,23.861,-0.188,14.812000000000001,-0.031,62.968999999999994,145.405
0,1.0,yes,63.555,0.517,0,1,streak-bound,584.918,20190127,bound,134.327,134.327,157.58100000000002,170.13400000000001,97.486,streak,78.936,22.768,-0.266,89.734,0.0,73.0,156.381
1,2.0,yes,60.848,0.495,0,2,streak-free,457.555,20190127,free,122.898,122.898,156.827,169.35,76.259,streak,22.768,22.768,0.0,66.0,0.0,51.0,154.873
2,3.0,yes,57.815,0.444,0,3,streak-free,444.539,20190127,free,119.041,119.041,153.144,165.519,74.09,streak,22.768,22.768,0.0,31.0,0.0,34.0,144.578
3,4.0,yes,79.068,0.47200000000000003,0,4,streak-free,391.98900000000003,20190127,free,129.918,129.918,155.319,167.782,65.331,streak,22.768,22.768,0.0,75.0,0.0,57.0,160.645
4,5.0,yes,55.648,0.405,0,5,streak-free,387.969,20190127,free,123.735,123.735,154.201,166.61900000000003,64.661,streak,26.263,23.305999999999997,0.0,31.0,-0.016,79.984,148.529
5,6.0,yes,70.227,0.435,0,6,streak-free,357.435,20190127,free,132.55100000000002,132.55100000000002,156.836,169.359,59.573,streak,23.127,22.768,-0.016,65.984,0.0,73.0,168.81
6,7.0,yes,61.677,0.419,0,7,streak-free,443.111,20190127,free,132.0,132.0,155.643,168.118,73.852,streak,73.646,83.964,-0.23399999999999999,63.766000000000005,-0.062,37.938,147.281
7,8.0,yes,79.37100000000001,0.49200000000000005,0,9,streak-free,422.842,20190127,free,127.796,127.796,155.653,168.12900000000002,70.47399999999999,streak,78.278,22.768,-0.266,49.733999999999995,0.0,46.0,156.556
8,9.0,yes,56.568999999999996,0.376,0,10,streak-free,376.343,20190127,free,109.61200000000001,109.61200000000001,153.308,165.68900000000002,62.724,streak,22.768,113.84100000000001,0.0,12.0,-0.25,77.75,130.997
9,10.0,yes,59.773,0.434,0,11,streak-free,431.73400000000004,20190127,free,129.51,129.51,152.611,164.96400000000003,71.956,streak,79.571,85.995,-0.281,90.719,-0.078,62.922,144.444
10,11.0,yes,59.513000000000005,0.47,0,12,streak-free,272.525,20190127,free,130.51,130.51,151.564,163.875,45.42100000000001,streak,374.908,72.70100000000001,-0.016,7.984,0.203,12.203,138.843
11,12.0,yes,51.943000000000005,0.39299999999999996,0,13,streak-free,269.695,20190127,free,139.184,139.184,151.58100000000002,163.893,44.949,streak,347.475,81.053,0.391,59.391000000000005,-0.266,34.734,150.595
12,13.0,yes,59.549,0.409,0,14,streak-free,391.478,20190127,free,115.49,115.49,150.624,162.89700000000002,65.24600000000001,streak,148.828,22.768,-0.25,60.75,0.0,44.0,136.983
13,14.0,yes,63.537,0.449,0,15,streak-free,305.163,20190127,free,133.878,133.878,150.795,163.075,50.86,streak,22.768,22.768,0.0,67.0,0.0,82.0,151.99
14,15.0,yes,62.951,0.41100000000000003,0,16,streak-free,448.397,20190127,free,122.22399999999999,122.22399999999999,150.246,162.504,74.733,streak,22.768,103.21600000000001,0.0,15.0,0.42200000000000004,44.422,140.809
15,16.0,yes,46.493,0.331,0,17,streak-free,376.67199999999997,20190127,free,117.837,117.837,149.267,161.484,62.778999999999996,streak,74.07,25.006999999999998,-0.21899999999999997,46.781000000000006,0.0,71.0,132.39700000000002
16,17.0,yes,50.678999999999995,0.331,0,18,streak-free,447.461,20190127,free,106.735,106.735,148.186,160.359,74.577,streak,71.377,99.861,0.25,82.25,0.188,67.188,128.607
17,18.0,yes,68.962,0.41,0,19,streak-free,457.381,20190127,free,119.959,119.959,147.778,159.934,76.23,streak,91.073,22.768,0.42200000000000004,42.422,0.0,80.0,139.24
18,19.0,yes,61.193999999999996,0.457,0,20,streak-free,265.218,20190127,free,143.939,143.939,148.079,160.248,44.203,streak,232.515,23.503,-0.172,15.828,-0.016,27.984,152.593
19,20.0,yes,63.668,0.39799999999999996,0,21,streak-free,294.767,20190127,free,109.265,109.265,148.322,160.5,49.128,streak,22.768,22.768,0.0,76.0,0.0,71.0,151.97899999999998
